vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2010-01-14 13:04:52,2010-01-14 13:13:00,1,1.4,-73.967612,40.803454,1,0,-73.96862299999998,40.786438,Cre,6.9,0.0,0.5,1.0,0.0,8.4
CMT,2010-01-14 20:52:25,2010-01-14 21:01:16,3,2.9,-73.96145099999998,40.801925,1,0,-73.99028,40.771998,Cas,8.9,0.5,0.5,0.0,0.0,9.9
VTS,2010-01-08 20:20:00,2010-01-08 20:44:00,5,3.72,-73.97045,40.764045,1,,-74.00356499999998,40.725078,Cre,14.1,0.5,0.5,2.92,0.0,18.02
VTS,2010-01-03 15:25:00,2010-01-03 15:28:00,1,0.8,-73.98197999999998,40.778558,1,,-73.98523,40.76763,CAS,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-26 08:28:00,2010-01-26 08:40:00,1,1.84,-73.990215,40.731495,1,,-74.00632,40.748677,CAS,8.099999999999998,0.0,0.5,0.0,0.0,8.599999999999998
DDS,2010-01-15 08:43:45,2010-01-15 09:23:06,1,8.5,-73.962598,40.775733,1,,-73.947552,40.80772,CAS,26.1,0.0,0.5,0.0,0.0,26.6
VTS,2010-01-24 09:44:00,2010-01-24 09:49:00,1,1.44,-73.959638,40.776977,1,,-73.972665,40.758925,CAS,6.1,0.0,0.5,0.0,0.0,6.6
VTS,2010-01-29 20:08:00,2010-01-29 20:19:00,1,3.35,-73.981595,40.740293,1,,-73.95116799999998,40.782058,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-30 11:07:00,2010-01-30 11:20:00,2,2.2,-73.95586299999998,40.763992,1,,-73.98271699999998,40.751503,Cre,8.9,0.0,0.5,1.1,0.0,10.5
VTS,2010-01-30 13:22:00,2010-01-30 13:39:00,1,2.52,-73.96213299999998,40.762928,1,,-73.992198,40.74927,Cre,10.9,0.0,0.5,1.0,0.0,12.4
VTS,2010-01-22 18:05:00,2010-01-22 18:11:00,1,0.98,-73.99275799999998,40.748192,1,,-73.99852,40.73638,CAS,5.3,1.0,0.5,0.0,0.0,6.8
VTS,2010-01-21 12:32:00,2010-01-21 13:07:00,1,2.14,-73.96869499999998,40.754162,1,,-74.000758,40.757777,CAS,17.3,0.0,0.5,0.0,0.0,17.8
VTS,2010-01-08 21:09:00,2010-01-08 21:20:00,1,3.94,-73.97878699999998,40.74717,1,,-74.000433,40.707635,Cre,11.3,0.5,0.5,1.5,0.0,13.8
VTS,2010-01-13 13:24:00,2010-01-13 13:43:00,1,10.06,0.0,0.0,1,,0.0,0.0,CAS,23.7,0.0,0.5,0.0,4.57,28.77
VTS,2010-01-04 20:44:00,2010-01-04 21:01:00,2,3.85,-73.954785,40.765507,1,,-73.967628,40.802645,Cre,12.5,0.5,0.5,2.0,0.0,15.5
VTS,2010-01-07 06:44:00,2010-01-07 06:56:00,5,2.79,-73.97869199999998,40.744847,1,,-73.99002799999998,40.772143,CAS,9.3,0.0,0.5,0.0,0.0,9.8
VTS,2010-01-07 13:55:00,2010-01-07 14:05:00,1,0.65,-73.991318,40.696068,1,,-73.993577,40.687132,CAS,6.1,0.0,0.5,0.0,0.0,6.6
VTS,2010-01-15 22:43:00,2010-01-15 22:49:00,1,1.77,-73.958813,40.774822,1,,-73.97225199999998,40.756367,CAS,6.1,0.5,0.5,0.0,0.0,7.1
VTS,2010-01-10 03:28:00,2010-01-10 03:45:00,2,5.35,-73.989198,40.722237,1,,-73.998028,40.660482,CAS,15.3,0.5,0.5,0.0,0.0,16.3
VTS,2010-01-30 08:37:00,2010-01-30 08:40:00,1,0.44,-73.981775,40.736708,1,,-73.985917,40.739877,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-15 21:03:00,2010-01-15 21:06:00,3,0.6099999999999999,-73.967517,40.791348,1,,-73.975888,40.789202,CAS,4.1,0.5,0.5,0.0,0.0,5.1
VTS,2010-01-09 01:24:00,2010-01-09 01:33:00,1,3.35,-73.982045,40.759148,1,,-73.94799,40.789538,Cre,9.3,0.5,0.5,2.0,0.0,12.3
VTS,2010-01-30 18:04:00,2010-01-30 18:24:00,2,3.91,-73.94379999999998,40.777898,1,,-73.977957,40.743122,CAS,12.9,0.0,0.5,0.0,0.0,13.4
VTS,2010-01-24 21:27:00,2010-01-24 21:55:00,5,14.11,-73.978313,40.75578,1,,-74.039355,40.623192,Cre,32.5,0.5,0.5,6.6,0.0,40.1
VTS,2010-01-21 09:05:00,2010-01-21 09:09:00,1,1.29,-73.981802,40.777275,1,,-73.969165,40.789112,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-21 17:04:00,2010-01-21 17:18:00,5,3.28,-73.993295,40.762687,1,,-73.95465799999998,40.777882,Cre,10.5,1.0,0.5,0.0,0.0,12.0
VTS,2010-01-26 11:11:00,2010-01-26 11:30:00,1,1.3,-73.970973,40.751808,1,,-73.98994,40.752188,CAS,10.9,0.0,0.5,0.0,0.0,11.4
CMT,2010-01-16 05:42:19,2010-01-16 05:50:08,1,2.0,-73.96564999999998,40.75891,1,0,-73.99034799999998,40.750969,Cas,7.7,0.5,0.5,0.0,0.0,8.699999999999998
CMT,2010-01-07 10:37:24,2010-01-07 10:44:52,1,1.1,-73.990826,40.736331,1,0,-73.98922399999998,40.747517,Cas,5.7,0.0,0.5,0.0,0.0,6.2
CMT,2010-01-28 08:27:47,2010-01-28 08:48:25,1,3.2,-74.003371,40.728418,1,0,-73.978238,40.742578,Cas,12.5,0.0,0.5,0.0,0.0,13.0
CMT,2010-01-06 11:36:54,2010-01-06 11:45:49,1,2.2,-73.95749399999998,40.774446,1,0,-73.962783,40.758719,Cre,8.5,0.0,0.5,2.0,0.0,11.0
CMT,2010-01-17 23:20:39,2010-01-17 23:35:19,1,4.4,-73.986295,40.739587,1,0,-73.97552899999998,40.686765,Cre,12.9,0.5,0.5,5.0,0.0,18.9
CMT,2010-01-17 15:09:58,2010-01-17 15:17:53,1,1.2,-73.970527,40.784104,1,0,-73.953917,40.775329,Cas,6.5,0.0,0.5,0.0,0.0,7.0
CMT,2010-01-05 19:55:31,2010-01-05 20:02:42,1,1.3,-73.99697399999998,40.725435,1,0,-74.00332299999998,40.73819,Cas,6.1,1.0,0.5,0.0,0.0,7.599999999999999
CMT,2010-01-22 21:29:37,2010-01-22 21:33:51,2,0.5999999999999999,0.0,0.0,1,0,0.0,0.0,Cas,4.5,0.5,0.5,0.0,0.0,5.5
CMT,2010-01-10 14:21:21,2010-01-10 14:29:10,2,1.1,-73.979273,40.743614,1,0,-73.981576,40.754424,Cre,6.1,0.0,0.5,1.0,0.0,7.599999999999999
CMT,2010-01-22 16:42:13,2010-01-22 17:49:37,1,13.2,-74.016756,40.709283,1,0,-73.90943199999998,40.87473,Cas,42.5,1.0,0.5,0.0,0.0,44.0
CMT,2010-01-25 08:35:49,2010-01-25 08:45:16,1,0.6999999999999998,-73.97400899999998,40.7554,1,0,-73.98184899999998,40.759471,Cas,6.5,0.0,0.5,0.0,0.0,7.0
CMT,2010-01-06 19:32:03,2010-01-06 19:42:43,1,2.0,-73.974007,40.757066,1,0,-73.982245,40.776105,Cre,7.7,1.0,0.5,1.0,0.0,10.2
CMT,2010-01-13 16:08:53,2010-01-13 16:12:35,1,0.8,-73.962214,40.773099,1,0,-73.957018,40.783147,Cre,4.5,1.0,0.5,1.0,0.0,7.0
CMT,2010-01-16 19:01:46,2010-01-16 19:24:39,2,5.0,-73.99023099999998,40.714201,1,0,-73.989393,40.768179,Cre,16.1,0.0,0.5,2.49,0.0,19.09
CMT,2010-01-14 01:19:35,2010-01-14 01:20:59,1,0.4,-73.988343,40.759514,1,0,-73.983422,40.765618,Cas,3.3,0.5,0.5,0.0,0.0,4.3
CMT,2010-01-06 05:44:38,2010-01-06 05:52:19,1,2.0,-73.96576399999998,40.790277,1,0,-73.94475199999998,40.779034,Cas,7.7,0.5,0.5,0.0,0.0,8.699999999999998
CMT,2010-01-15 12:58:01,2010-01-15 13:07:15,1,1.2,-74.005296,40.725711,1,0,-74.007532,40.71267,Cas,6.5,0.0,0.5,0.0,0.0,7.0
CMT,2010-01-30 16:55:39,2010-01-30 16:59:47,1,0.5999999999999999,-73.968781,40.764973,1,0,-73.96723299999998,40.771752,Cas,4.5,0.0,0.5,0.0,0.0,5.0
CMT,2010-01-17 00:25:19,2010-01-17 00:33:38,3,1.6,-73.989886,40.733519,1,0,-73.979635,40.74958,Cre,6.9,0.5,0.5,1.1,0.0,9.0
CMT,2010-01-20 19:57:15,2010-01-20 20:05:50,4,2.9,-74.00947399999998,40.704241,1,0,-73.983097,40.722558,Cas,9.3,0.5,0.5,0.0,0.0,10.3
CMT,2010-01-01 03:25:42,2010-01-01 03:32:34,1,0.9,-73.98995499999998,40.767419,1,0,-73.987397,40.760345,Cas,5.7,0.5,0.5,0.0,0.0,6.7
CMT,2010-01-14 12:38:33,2010-01-14 12:43:52,1,1.0,-73.994569,40.734609,1,0,-74.00542199999998,40.727811,Cas,5.3,0.0,0.5,0.0,0.0,5.8
CMT,2010-01-21 20:04:38,2010-01-21 20:15:57,1,3.0,-73.969227,40.797903,1,0,-73.951963,40.777919,Cas,9.3,1.0,0.5,0.0,0.0,10.8
CMT,2010-01-23 00:19:44,2010-01-23 00:29:04,2,1.7,-73.987663,40.765226,1,0,-73.98569899999998,40.747482,Cre,7.3,0.5,0.5,1.0,0.0,9.3
CMT,2010-01-26 17:48:39,2010-01-26 17:49:47,1,0.4,-73.99538099999998,40.725186,1,0,-73.991101,40.730167,Cre,3.3,1.0,0.5,0.96,0.0,5.76
CMT,2010-01-28 08:23:57,2010-01-28 08:37:49,1,2.1,-73.966578,40.767324,1,0,-73.98612799999998,40.741738,Cas,9.3,0.0,0.5,0.0,0.0,9.8
CMT,2010-01-30 23:50:55,2010-01-31 00:00:17,3,1.5,-73.988073,40.735041,1,0,-73.991106,40.750659,Cas,7.3,0.5,0.5,0.0,0.0,8.3
CMT,2010-01-29 17:02:55,2010-01-29 17:08:13,1,0.9,-73.981826,40.770428,1,1,-73.983548,40.78132,Cre,5.3,1.0,0.5,1.7,0.0,8.5
CMT,2010-01-23 22:20:58,2010-01-23 22:32:13,1,1.1,-74.004445,40.721122,1,0,-74.001249,40.719021,Cas,7.7,0.5,0.5,0.0,0.0,8.699999999999998
CMT,2010-01-22 16:24:35,2010-01-22 16:33:37,1,2.0,-73.982099,40.767752,1,0,-73.958797,40.78099,Cas,7.7,1.0,0.5,0.0,0.0,9.2
CMT,2010-01-16 09:26:01,2010-01-16 09:42:20,1,5.2,-74.00557,40.740216,1,0,-74.038341,40.744673,Cas,19.3,0.0,0.5,0.0,6.0,25.8
CMT,2010-01-14 20:39:27,2010-01-14 20:47:00,1,1.2,-73.99417699999998,40.719881,1,0,-73.99489,40.735636,Cre,6.5,0.5,0.5,1.5,0.0,9.0
CMT,2010-01-14 09:42:50,2010-01-14 09:48:37,1,1.6,-73.98477099999998,40.760571,1,0,-73.990538,40.74201,Cas,5.7,0.0,0.5,0.0,0.0,6.2
CMT,2010-01-22 04:01:11,2010-01-22 04:07:35,1,2.1,-73.943555,40.752716,1,0,-73.927705,40.775837,Cas,7.3,0.5,0.5,0.0,0.0,8.3
CMT,2010-01-21 23:43:42,2010-01-21 23:53:00,1,1.9,-74.002736,40.73376,1,0,-73.976629,40.735064,Cre,7.3,0.5,0.5,2.07,0.0,10.37
CMT,2010-01-14 08:54:32,2010-01-14 09:02:47,1,1.0,-73.98174299999998,40.74656,1,0,-73.973878,40.759736,Cre,6.5,0.0,0.5,1.4,0.0,8.4
CMT,2010-01-29 00:54:39,2010-01-29 01:10:59,1,5.1,-73.991336,40.765478,1,0,-73.933254,40.79602,Cas,14.5,0.5,0.5,0.0,0.0,15.5
CMT,2010-01-21 08:54:05,2010-01-21 09:05:40,1,1.4,-73.989625,40.758384,1,1,-73.964228,40.764991,Cas,7.7,0.0,0.5,0.0,0.0,8.199999999999998
CMT,2010-01-02 00:28:04,2010-01-02 00:37:42,1,2.3,-73.981684,40.74682,1,0,-73.96273499999998,40.763292,Cre,8.099999999999998,0.5,0.5,1.36,0.0,10.46
CMT,2010-01-05 08:04:16,2010-01-05 08:10:25,1,0.4,-73.959917,40.779318,1,0,-73.956367,40.784124,Cas,4.9,0.0,0.5,0.0,0.0,5.4
CMT,2010-01-15 20:44:08,2010-01-15 20:51:05,1,1.9,-73.98712,40.760806,1,1,-73.97305299999998,40.784375,Cre,6.9,0.5,0.5,1.58,0.0,9.48
CMT,2010-01-13 12:28:34,2010-01-13 12:38:35,1,1.2,-73.97847299999998,40.761977,1,0,-73.986345,40.751721,Cas,6.9,0.0,0.5,0.0,0.0,7.4
VTS,2010-01-17 23:29:00,2010-01-17 23:39:00,1,2.91,-73.98711,40.747792,1,,-74.007328,40.715423,CAS,8.9,0.5,0.5,0.0,0.0,9.9
DDS,2010-01-10 10:04:33,2010-01-10 10:17:05,1,3.1,-73.985982,40.775893,1,,-73.963257,40.768768,CRE,9.7,0.0,0.5,2.0,0.0,12.2
VTS,2010-01-22 01:27:00,2010-01-22 01:47:00,3,6.88,-74.006243,40.733355,1,,-73.990817,40.668878,CAS,18.5,0.5,0.5,0.0,0.0,19.5
DDS,2010-01-15 22:06:35,2010-01-15 22:16:44,1,3.0,-73.990922,40.724125,1,,-73.99123,40.729017,CAS,8.9,0.5,0.5,0.0,0.0,9.9
CMT,2010-01-26 23:07:57,2010-01-26 23:11:14,1,0.5999999999999999,-73.99789699999998,40.75412,1,0,-73.98829999999998,40.749966,Cas,4.1,0.5,0.5,0.0,0.0,5.1
VTS,2010-01-24 15:43:00,2010-01-24 15:54:00,1,2.4,-73.968767,40.76122,1,,-73.984262,40.783098,CAS,8.5,0.0,0.5,0.0,0.0,9.0
VTS,2010-01-10 23:28:00,2010-01-10 23:30:00,5,0.69,-73.995993,40.742963,1,,-74.00316499999998,40.734207,CAS,3.7,0.5,0.5,0.0,0.0,4.7
CMT,2010-01-13 05:49:24,2010-01-13 05:55:02,1,2.0,-73.992467,40.738129,1,0,-73.979332,40.762039,Cas,6.9,0.5,0.5,0.0,0.0,7.9
CMT,2010-01-04 02:12:05,2010-01-04 02:18:53,1,1.3,-73.986118,40.722433,1,0,-73.998211,40.733826,Cas,6.1,0.5,0.5,0.0,0.0,7.1
DDS,2010-01-16 17:53:54,2010-01-16 17:59:28,1,0.5999999999999999,-73.993847,40.72065,1,,-73.98325,40.738532,CRE,4.5,0.0,0.5,1.0,0.0,6.0
VTS,2010-01-22 01:29:00,2010-01-22 01:35:00,1,1.0,-74.000003,40.734872,1,,-73.989855,40.73035,Cre,5.3,0.5,0.5,2.0,0.0,8.3
DDS,2010-01-11 07:28:47,2010-01-11 07:37:53,1,2.6,-73.978412,40.756377,1,,-74.015995,40.704467,CAS,8.5,0.0,0.5,0.0,0.0,9.0
CMT,2010-01-29 20:59:23,2010-01-29 21:08:26,1,1.6,-74.00458899999998,40.718797,1,0,-74.008076,40.739115,Cas,7.3,0.5,0.5,0.0,0.0,8.3
CMT,2010-01-19 12:57:06,2010-01-19 13:04:56,1,1.4,-73.957408,40.774418,1,0,-73.97363,40.762967,Cas,6.5,0.0,0.5,0.0,0.0,7.0
DDS,2010-01-12 17:13:51,2010-01-12 17:31:44,1,3.9,-73.97145299999998,40.766427,1,,-73.98998299999998,40.745245,CAS,12.9,1.0,0.5,0.0,0.0,14.4
DDS,2010-01-13 19:00:52,2010-01-13 19:29:56,2,5.2,-73.986895,40.736518,1,,-73.989587,40.725885,CAS,17.7,1.0,0.5,0.0,0.0,19.2
VTS,2010-01-24 01:05:00,2010-01-24 01:15:00,1,1.15,-74.00605199999998,40.733122,1,,-73.989987,40.726417,CAS,6.5,0.5,0.5,0.0,0.0,7.5
CMT,2010-01-04 08:42:07,2010-01-04 08:44:03,1,0.2999999999999999,0.0,0.0,1,0,0.0,0.0,Cas,3.3,0.0,0.5,0.0,0.0,3.8
CMT,2010-01-05 01:40:50,2010-01-05 01:50:48,1,4.0,-73.995609,40.731943,1,0,-73.956793,40.775089,Cas,10.9,0.5,0.5,0.0,0.0,11.9
DDS,2010-01-13 17:08:07,2010-01-13 17:14:45,1,0.9,-73.97744,40.759035,1,,-73.989748,40.748322,CAS,5.3,1.0,0.5,0.0,0.0,6.8
DDS,2010-01-30 23:14:35,2010-01-30 23:42:22,1,7.2,-73.987238,40.74401,1,,-73.989073,40.73604,CAS,20.5,0.5,0.5,0.0,0.0,21.5
DDS,2010-01-16 22:24:05,2010-01-16 22:29:26,2,1.2,-73.947297,40.790815,1,,-73.97016999999998,40.789083,CAS,5.7,0.5,0.5,0.0,0.0,6.7
DDS,2010-01-14 09:40:51,2010-01-14 10:06:24,1,11.7,-73.863893,40.77025,1,,-73.826938,40.70703,CRE,27.7,0.0,0.5,5.6,4.57,38.37
CMT,2010-01-19 17:48:59,2010-01-19 17:59:32,1,1.8,-73.99203,40.749888,1,0,-73.985455,40.730814,Cas,7.7,1.0,0.5,0.0,0.0,9.2
CMT,2010-01-27 13:07:42,2010-01-27 13:24:30,1,2.1,-73.967881,40.771462,1,0,-73.99057899999998,40.748542,Cre,10.1,0.0,0.5,3.0,0.0,13.6
DDS,2010-01-24 01:56:26,2010-01-24 02:01:01,1,1.0,0.0,0.0,1,,0.0,0.0,CAS,4.5,0.5,0.5,0.0,0.0,5.5
VTS,2010-01-11 17:50:00,2010-01-11 17:57:00,1,0.8399999999999999,-73.998762,40.74486,1,,-73.99221799999998,40.73802,CAS,5.7,1.0,0.5,0.0,0.0,7.2
VTS,2010-01-30 09:48:00,2010-01-30 09:50:00,2,0.51,-71.710077,41.789005,1,,-71.710077,41.789005,CAS,3.7,0.0,0.5,0.0,0.0,4.2
DDS,2010-01-22 13:42:43,2010-01-22 14:05:20,1,4.8,-73.997288,40.724777,1,,-73.97932199999998,40.760303,CRE,16.1,0.0,0.5,2.0,0.0,18.6
DDS,2010-01-17 21:45:40,2010-01-17 21:52:39,1,1.8,-73.984072,40.749327,1,,-74.00309199999998,40.733348,CAS,6.5,0.5,0.5,0.0,0.0,7.5
DDS,2010-01-19 15:05:58,2010-01-19 15:11:38,2,1.0,-73.867593,40.77087,1,,-73.993302,40.752365,CAS,4.9,0.0,0.5,0.0,0.0,5.4
DDS,2010-01-10 09:25:33,2010-01-10 09:28:22,2,0.4,-73.946505,40.794018,1,,-73.98858699999998,40.747827,CRE,3.3,0.0,0.5,1.1,0.0,4.9
VTS,2010-01-18 01:02:00,2010-01-18 01:15:00,5,3.22,-73.94094,40.747713,1,,-73.91282699999998,40.744328,CAS,9.3,0.5,0.5,0.0,0.0,10.3
VTS,2010-01-20 09:21:00,2010-01-20 09:44:00,1,10.63,-73.787625,40.642083,1,,-73.91193199999998,40.64324,Cre,25.3,0.0,0.5,3.0,0.0,28.8
DDS,2010-01-18 11:13:02,2010-01-18 11:30:50,1,10.4,-73.951598,40.777893,1,,-73.96224499999998,40.776457,CRE,23.7,0.5,0.0,4.8,4.57,33.57
DDS,2010-01-23 22:04:10,2010-01-23 23:12:39,1,3.4,-73.947208,40.780145,1,,-73.95619999999998,40.78074,CAS,10.9,1.0,0.0,0.0,0.0,11.9
VTS,2010-01-30 12:51:00,2010-01-30 12:57:00,1,0.67,-74.00248499999998,40.734365,1,,-73.993815,40.731205,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-30 00:19:00,2010-01-30 00:36:00,5,4.77,-73.98397699999998,40.75469,1,,-73.915373,40.746223,CAS,14.1,0.5,0.5,0.0,0.0,15.1
CMT,2010-01-08 19:38:53,2010-01-08 19:50:56,1,2.4,-73.977556,40.750534,1,0,-74.000471,40.725069,Cre,8.9,1.0,0.5,1.0,0.0,11.4
VTS,2010-01-26 12:02:00,2010-01-26 12:17:00,5,2.8,-73.992345,40.712903,1,,-73.98964499999998,40.744695,CAS,10.5,0.0,0.5,0.0,0.0,11.0
VTS,2010-01-25 11:07:00,2010-01-25 11:14:00,2,1.0,-73.988602,40.727378,1,,-73.999908,40.72188,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-21 22:04:00,2010-01-21 22:12:00,1,2.87,-73.9535,40.771153,1,,-73.938923,40.805062,CAS,8.5,0.5,0.5,0.0,0.0,9.5
VTS,2010-01-30 12:45:00,2010-01-30 12:49:00,1,0.51,-73.982027,40.77822,1,,-73.983085,40.771548,Cre,4.1,0.0,0.5,1.4,0.0,6.0
VTS,2010-01-22 11:42:00,2010-01-22 11:54:00,1,1.26,-74.000853,40.761788,1,,-73.98196699999998,40.758952,CAS,8.099999999999998,0.0,0.5,0.0,0.0,8.599999999999998
VTS,2010-01-02 23:00:00,2010-01-02 23:17:00,2,6.18,-73.945693,40.77806,1,,-73.996458,40.72846,CAS,16.9,0.5,0.5,0.0,0.0,17.9
VTS,2010-01-24 10:58:00,2010-01-24 11:02:00,1,1.11,-74.00148799999998,40.683602,1,,-73.99098499999998,40.693132,CAS,4.9,0.0,0.5,0.0,0.0,5.4
VTS,2010-01-06 20:00:00,2010-01-06 20:08:00,5,1.48,-73.978187,40.752267,1,,-73.98813,40.73841,CAS,6.1,0.5,0.5,0.0,0.0,7.1
VTS,2010-01-19 18:27:00,2010-01-19 18:48:00,1,0.5999999999999999,-73.99705199999998,40.757407,1,,-73.980675,40.779997,Cre,16.5,1.0,0.5,2.0,0.0,20.0
DDS,2010-01-07 14:50:15,2010-01-07 15:00:18,1,1.2,-73.94840999999998,40.780588,1,,-73.99071499999998,40.724478,CAS,6.5,0.0,-1.0,0.0,0.0,7.0
VTS,2010-01-06 21:49:00,2010-01-06 21:56:00,5,1.17,-73.994265,40.751202,1,,-73.978875,40.753322,CAS,6.1,0.5,0.5,0.0,0.0,7.1
VTS,2010-01-28 19:29:00,2010-01-28 19:30:00,2,0.0,-73.99004499999998,40.756895,1,,-73.99000499999998,40.756822,CAS,2.9,1.0,0.5,0.0,0.0,4.4
VTS,2010-01-24 18:36:00,2010-01-24 18:57:00,1,4.49,-74.007585,40.708232,1,,-74.00379499999998,40.733007,Cre,14.9,0.0,0.5,1.0,0.0,16.4
VTS,2010-01-25 13:16:00,2010-01-25 13:19:00,3,0.5999999999999999,-73.99576299999998,40.744053,1,,-73.98581799999998,40.739898,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-17 18:25:00,2010-01-17 18:30:00,3,1.33,-73.981753,40.778643,1,,-73.96777199999998,40.791312,CAS,4.9,0.0,0.5,0.0,0.0,5.4
VTS,2010-01-24 03:53:00,2010-01-24 04:04:00,5,3.76,-73.98673499999998,40.765823,1,,-73.94839299999998,40.797395,Cre,10.5,0.5,0.5,3.0,0.0,14.5
DDS,2010-01-27 19:51:03,2010-01-27 19:54:09,1,0.6999999999999998,-74.17738199999998,40.695137,1,,-74.17738699999998,40.695137,CAS,4.1,1.0,0.5,0.0,0.0,5.6
VTS,2010-01-13 21:10:00,2010-01-13 21:25:00,1,3.68,-73.962788,40.758963,1,,-73.972972,40.79561,Cre,11.7,0.5,0.5,1.5,0.0,14.2
VTS,2010-01-08 07:33:00,2010-01-08 07:42:00,5,2.65,-73.94763,40.775058,1,,-73.972695,40.752708,CAS,8.5,0.0,0.5,0.0,0.0,9.0
CMT,2010-01-18 18:12:46,2010-01-18 18:17:45,1,0.9,-73.947919,40.782056,1,1,-73.95682399999998,40.770826,Cas,4.9,0.0,0.5,0.0,0.0,5.4
VTS,2010-01-14 16:05:00,2010-01-14 16:19:00,1,1.9,-73.987215,40.742305,1,,-73.982758,40.763792,Cre,8.099999999999998,1.0,0.5,2.0,0.0,11.6
VTS,2010-01-26 15:19:00,2010-01-26 15:39:00,5,7.8,-73.874753,40.774082,1,,-73.946848,40.779988,CAS,18.9,0.0,0.5,0.0,4.57,23.97
VTS,2010-01-30 19:07:00,2010-01-30 19:14:00,2,1.24,-73.97641,40.683753,1,,-73.99535,40.687285,Cre,5.7,0.0,0.5,2.0,0.0,8.199999999999998
VTS,2010-01-30 23:49:00,2010-01-31 00:01:00,1,2.81,-73.988867,40.763492,1,,-73.99674,40.733455,CAS,9.3,0.5,0.5,0.0,0.0,10.3
VTS,2010-01-31 13:39:00,2010-01-31 13:47:00,2,1.23,-73.95988,40.771158,1,,-73.96139499999998,40.757678,CAS,6.1,0.0,0.5,0.0,0.0,6.6
VTS,2010-01-30 22:31:00,2010-01-30 22:41:00,5,1.69,-73.99073799999998,40.74452,1,,-74.005465,40.735293,Cre,6.9,0.5,0.5,2.0,0.0,9.9
VTS,2010-01-03 12:40:00,2010-01-03 12:47:00,2,1.2,-74.011375,40.710223,1,,-73.997805,40.719522,CAS,5.7,0.0,0.5,0.0,0.0,6.2
DDS,2010-01-02 19:35:17,2010-01-02 19:49:39,4,0.5,0.0,0.0,1,,0.0,0.0,CAS,8.099999999999998,0.0,-1.0,0.0,0.0,8.599999999999998
VTS,2010-01-17 14:41:00,2010-01-17 15:02:00,1,5.57,-73.97476299999998,40.752402,1,,-73.963457,40.805312,Cre,15.7,0.0,0.5,3.14,0.0,19.34
CMT,2010-01-12 07:18:31,2010-01-12 07:33:45,1,4.5,-74.016295,40.7095,1,0,-73.98830599999998,40.76972,Cre,13.3,0.0,0.5,3.45,0.0,17.25
CMT,2010-01-12 14:15:59,2010-01-12 14:23:29,1,1.8,-73.96137799999998,40.764859,1,0,-73.97185899999998,40.744048,Cas,7.3,0.0,0.5,0.0,0.0,7.8
VTS,2010-01-17 00:45:00,2010-01-17 00:50:00,2,1.32,-73.999632,40.733845,1,,-73.99173,40.74943,CAS,5.3,0.5,0.5,0.0,0.0,6.3
VTS,2010-01-31 10:46:00,2010-01-31 10:53:00,1,1.73,-73.966457,40.773222,1,,-73.97997499999998,40.781065,Cre,6.9,0.0,0.5,1.0,0.0,8.4
VTS,2010-01-07 22:33:00,2010-01-07 22:37:00,2,0.77,-73.993138,40.733362,1,,-73.993618,40.74163,CAS,4.1,0.5,0.5,0.0,0.0,5.1
VTS,2010-01-24 21:41:00,2010-01-24 21:46:00,1,1.43,-73.974947,40.770082,1,,-73.962547,40.794543,Cre,6.1,0.5,0.5,1.0,0.0,8.099999999999998
VTS,2010-01-03 14:10:00,2010-01-03 14:26:00,3,3.38,-73.946605,40.80049,1,,-73.982048,40.775247,Cre,11.3,0.0,0.5,2.0,0.0,13.8
VTS,2010-01-18 11:07:00,2010-01-18 11:14:00,1,1.53,-73.977687,40.777005,1,,-73.978038,40.759578,Cre,6.1,0.0,0.5,1.4,0.0,8.0
VTS,2010-01-03 14:59:00,2010-01-03 15:04:00,1,0.57,-73.97927699999998,40.746905,1,,-73.973212,40.748717,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-14 17:50:00,2010-01-14 18:07:00,1,2.16,-73.9807,40.742748,1,,-73.99991799999998,40.761448,CAS,10.5,1.0,0.5,0.0,0.0,12.0
VTS,2010-01-13 23:36:00,2010-01-13 23:52:00,2,3.17,-73.968068,40.80074,1,,-73.962653,40.76727,CAS,11.3,0.5,0.5,0.0,0.0,12.3
DDS,2010-01-02 21:37:45,2010-01-02 21:49:31,4,1.8,-0.019493,0.03123,1,,-0.021805,0.029873,CAS,8.099999999999998,1.0,-1.0,0.0,0.0,9.1
VTS,2010-01-22 07:14:00,2010-01-22 07:19:00,1,0.68,-73.971227,40.755455,1,,-73.971227,40.755455,Cre,4.5,0.0,0.5,0.0,0.0,5.0
CMT,2010-01-16 10:22:32,2010-01-16 10:29:58,3,1.2,-73.98998899999998,40.756246,1,0,-73.98474299999998,40.748267,Cas,6.1,0.0,0.5,0.0,0.0,6.6
